Participant ID,Condition,Key Pressed,Press Time (s),Release Time (s),Hold Time (s),Flight Time (s),Word Completion Time (s),Typing Speed (Keys/sec),Error Rate (%)
29,0,c,1742921994,1742921994,0.1229,0.5841,10.4072,4.32,0
29,0,o,1742921994,1742921994,0.1402,0.3309,10.4072,4.32,0
29,0,v,1742921994,1742921994,0.0809,0.4312,10.4072,4.32,0
29,0,o,1742921994,1742921994,0.0609,0.1706,10.4072,4.32,0
29,0,l,1742921994,1742921994,0.1397,0.3001,10.4072,4.32,0
29,0,c,1742921995,1742921995,0.1223,0.1223,10.4072,4.32,0
29,0,a,1742921995,1742921995,0.1054,0.2191,10.4072,4.32,0
29,0,n,1742921995,1742921995,0.1227,0.1227,10.4072,4.32,0
29,0,o,1742921995,1742921995,0.1408,0.2248,10.4072,4.32,0
29,0,c,1742921996,1742921996,0.1005,0.7011,10.4072,4.32,0
29,0,o,1742921996,1742921996,0.1235,0.1235,10.4072,4.32,0
29,0,n,1742921996,1742921996,0.162,0.241,10.4072,4.32,0
29,0,i,1742921996,1742921996,0.1239,0.1239,10.4072,4.32,0
29,0,o,1742921996,1742921997,0.143,0.2437,10.4072,4.32,0
29,0,s,1742921997,1742921997,0.0619,0.4483,10.4072,4.32,0
29,1,p,1742922006,1742922006,0.0815,,13.6271,3.3,86.67
29,1,n,1742922006,1742922006,0.1206,0.2594,13.6271,3.3,86.67
29,1,u,1742922006,1742922007,0.1627,0.1627,13.6271,3.3,86.67
29,1,e,1742922006,1742922007,0.2206,0.2773,13.6271,3.3,86.67
29,1,u,1742922008,1742922008,0.0626,1.2719,13.6271,3.3,86.67
29,1,l,1742922008,1742922008,0.0763,0.2412,13.6271,3.3,86.67
29,1,t,1742922008,1742922008,0.084,0.2576,13.6271,3.3,86.67
29,1,r,1742922008,1742922008,0.1033,0.1033,13.6271,3.3,86.67
29,1,a,1742922008,1742922008,0.1419,0.1993,13.6271,3.3,86.67
29,1,m,1742922010,1742922010,0.1041,0.1041,13.6271,3.3,86.67
29,1,i,1742922010,1742922011,0.1222,0.2033,13.6271,3.3,86.67
29,1,c,1742922011,1742922011,0.1002,0.8749,13.6271,3.3,86.67
29,1,r,1742922011,1742922011,0.0433,0.2432,13.6271,3.3,86.67
29,1,o,1742922012,1742922012,0.1201,0.2118,13.6271,3.3,86.67
29,1,s,1742922012,1742922012,0.0809,0.3688,13.6271,3.3,86.67
29,1,c,1742922012,1742922012,0.0811,0.0811,13.6271,3.3,86.67
29,1,o,1742922012,1742922012,0.068,0.068,13.6271,3.3,86.67
29,1,p,1742922012,1742922012,0.1619,0.2095,13.6271,3.3,86.67
29,1,i,1742922013,1742922014,0.1004,1.4175,13.6271,3.3,86.67
29,1,c,1742922014,1742922014,0.1613,0.1613,13.6271,3.3,86.67
29,1,s,1742922014,1742922014,0.1618,0.2216,13.6271,3.3,86.67
29,1,i,1742922014,1742922014,0.1005,0.4849,13.6271,3.3,86.67
29,1,l,1742922014,1742922015,0.1438,0.1438,13.6271,3.3,86.67
29,1,i,1742922015,1742922015,0.2019,0.2833,13.6271,3.3,86.67
29,1,c,1742922015,1742922015,0.0748,0.5822,13.6271,3.3,86.67
29,1,o,1742922015,1742922015,0.1356,0.2278,13.6271,3.3,86.67
29,1,v,1742922015,1742922016,0.0806,0.3913,13.6271,3.3,86.67
29,1,o,1742922016,1742922016,0.0974,0.1862,13.6271,3.3,86.67
29,1,l,1742922016,1742922016,0.1825,0.1825,13.6271,3.3,86.67
29,1,c,1742922016,1742922016,0.1232,0.2362,13.6271,3.3,86.67
29,1,a,1742922016,1742922017,0.0743,0.6792,13.6271,3.3,86.67
29,1,n,1742922017,1742922017,0.1272,0.1272,13.6271,3.3,86.67
29,1,o,1742922017,1742922017,0.1809,0.2673,13.6271,3.3,86.67
29,1,c,1742922017,1742922017,0.1032,0.1032,13.6271,3.3,86.67
29,1,o,1742922017,1742922017,0.1837,0.1837,13.6271,3.3,86.67
29,1,n,1742922017,1742922018,0.2988,0.2988,13.6271,3.3,86.67
29,1,i,1742922018,1742922018,0.1249,0.1249,13.6271,3.3,86.67
29,1,o,1742922018,1742922018,0.3635,0.3635,13.6271,3.3,86.67
29,1,i,1742922018,1742922018,0.3016,0.3016,13.6271,3.3,86.67
29,1,s,1742922018,1742922018,0.1054,0.3548,13.6271,3.3,86.67
29,1,i,1742922018,1742922018,0.1202,0.3147,13.6271,3.3,86.67
29,1,s,1742922019,1742922019,0.0816,0.3513,13.6271,3.3,86.67
29,1,i,1742922019,1742922019,0.0662,0.0662,13.6271,3.3,86.67
29,1,s,1742922019,1742922019,0.0658,0.1185,13.6271,3.3,86.67
29,1,p,1742922026,1742922026,0.0811,,9.3661,4.8,33.33
29,1,n,1742922026,1742922026,0.1611,0.1611,9.3661,4.8,33.33
29,1,e,1742922026,1742922026,0.1037,0.2552,9.3661,4.8,33.33
29,1,u,1742922026,1742922026,0.08,0.2516,9.3661,4.8,33.33
29,1,m,1742922026,1742922026,0.0992,0.2822,9.3661,4.8,33.33
29,1,o,1742922026,1742922026,0.0999,0.2241,9.3661,4.8,33.33
29,1,n,1742922026,1742922027,0.1047,0.1047,9.3661,4.8,33.33
29,1,o,1742922027,1742922027,0.1197,0.2039,9.3661,4.8,33.33
29,1,u,1742922027,1742922027,0.0642,0.3218,9.3661,4.8,33.33
29,1,l,1742922027,1742922027,0.084,0.084,9.3661,4.8,33.33
29,1,t,1742922027,1742922027,0.0853,0.1597,9.3661,4.8,33.33
29,1,r,1742922027,1742922027,0.0626,0.2277,9.3661,4.8,33.33
29,1,a,1742922027,1742922027,0.0997,0.181,9.3661,4.8,33.33
29,1,m,1742922027,1742922028,0.1008,0.2911,9.3661,4.8,33.33
29,1,i,1742922028,1742922028,0.0956,0.1964,9.3661,4.8,33.33
29,1,c,1742922028,1742922028,0.0619,0.1987,9.3661,4.8,33.33
29,1,r,1742922028,1742922028,0.0421,0.6661,9.3661,4.8,33.33
29,1,o,1742922028,1742922029,0.1221,0.1918,9.3661,4.8,33.33
29,1,s,1742922029,1742922029,0.0806,0.4093,9.3661,4.8,33.33
29,1,c,1742922029,1742922029,0.0626,0.2842,9.3661,4.8,33.33
29,1,o,1742922029,1742922029,0.1034,0.1034,9.3661,4.8,33.33
29,1,p,1742922029,1742922029,0.0795,0.1612,9.3661,4.8,33.33
29,1,i,1742922029,1742922029,0.1042,0.1042,9.3661,4.8,33.33
29,1,c,1742922029,1742922029,0.0798,0.1742,9.3661,4.8,33.33
29,1,s,1742922030,1742922030,0.0803,0.4173,9.3661,4.8,33.33
29,1,s,1742922030,1742922030,0.081,0.7431,9.3661,4.8,33.33
29,1,s,1742922031,1742922031,0.0645,0.2423,9.3661,4.8,33.33
29,1,i,1742922031,1742922031,0.1546,0.4043,9.3661,4.8,33.33
29,1,l,1742922032,1742922032,0.1228,0.1228,9.3661,4.8,33.33
29,1,i,1742922032,1742922032,0.1003,0.218,9.3661,4.8,33.33
29,1,c,1742922032,1742922032,0.1038,0.1038,9.3661,4.8,33.33
29,1,o,1742922032,1742922032,0.1667,0.1667,9.3661,4.8,33.33
29,1,n,1742922032,1742922032,0.2002,0.264,9.3661,4.8,33.33
29,1,c,1742922033,1742922033,0.1013,0.8202,9.3661,4.8,33.33
29,1,o,1742922033,1742922033,0.1214,0.2315,9.3661,4.8,33.33
29,1,l,1742922033,1742922033,0.177,0.3802,9.3661,4.8,33.33
29,1,c,1742922033,1742922034,0.1379,0.504,9.3661,4.8,33.33
29,1,a,1742922034,1742922034,0.1036,0.1036,9.3661,4.8,33.33
29,1,n,1742922034,1742922034,0.1076,0.1076,9.3661,4.8,33.33
29,1,o,1742922034,1742922034,0.2432,0.2432,9.3661,4.8,33.33
29,1,n,1742922034,1742922034,0.2007,0.283,9.3661,4.8,33.33
29,1,i,1742922034,1742922035,0.1452,0.1452,9.3661,4.8,33.33
29,1,o,1742922035,1742922035,0.2431,0.2431,9.3661,4.8,33.33
30,0,p,1743526123,1743526123,0.0806,,10.2917,4.37,0
30,0,n,1743526123,1743526123,0.1186,0.2766,10.2917,4.37,0
30,0,e,1743526123,1743526123,0.105,0.105,10.2917,4.37,0
30,0,u,1743526123,1743526123,0.1042,0.1918,10.2917,4.37,0
30,0,m,1743526123,1743526123,0.1049,0.1049,10.2917,4.37,0
30,0,o,1743526123,1743526123,0.1028,0.1867,10.2917,4.37,0
30,0,n,1743526123,1743526123,0.0998,0.224,10.2917,4.37,0
30,0,o,1743526123,1743526124,0.1003,0.2074,10.2917,4.37,0
30,0,u,1743526124,1743526124,0.0421,0.2581,10.2917,4.37,0
30,0,l,1743526124,1743526124,0.0809,0.2082,10.2917,4.37,0
30,0,t,1743526124,1743526124,0.0814,0.1803,10.2917,4.37,0
30,0,r,1743526124,1743526124,0.1001,0.2609,10.2917,4.37,0
30,0,a,1743526124,1743526124,0.0618,0.1808,10.2917,4.37,0
30,0,m,1743526124,1743526124,0.1186,0.1944,10.2917,4.37,0
30,0,i,1743526124,1743526124,0.1,0.2186,10.2917,4.37,0
30,0,c,1743526125,1743526125,0.0811,0.2579,10.2917,4.37,0
30,0,r,1743526125,1743526125,0.1005,0.3202,10.2917,4.37,0
30,0,o,1743526125,1743526125,0.1018,0.2504,10.2917,4.37,0
30,0,s,1743526126,1743526126,0.0809,1.0602,10.2917,4.37,0
30,0,c,1743526126,1743526126,0.0993,0.3229,10.2917,4.37,0
30,0,o,1743526126,1743526126,0.1035,0.1035,10.2917,4.37,0
30,0,p,1743526126,1743526126,0.085,0.1666,10.2917,4.37,0
30,0,i,1743526127,1743526127,0.1188,0.3207,10.2917,4.37,0
30,0,c,1743526127,1743526127,0.12,0.4687,10.2917,4.37,0
30,0,s,1743526127,1743526127,0.0994,0.2974,10.2917,4.37,0
30,0,i,1743526128,1743526128,0.1583,0.8467,10.2917,4.37,0
30,0,l,1743526128,1743526128,0.1,0.5334,10.2917,4.37,0
30,0,i,1743526128,1743526129,0.1015,0.3381,10.2917,4.37,0
30,0,c,1743526129,1743526129,0.1006,0.3346,10.2917,4.37,0
30,0,o,1743526129,1743526129,0.1584,0.2694,10.2917,4.37,0
30,0,v,1743526129,1743526129,0.099,0.448,10.2917,4.37,0
30,0,o,1743526129,1743526129,0.1017,0.2295,10.2917,4.37,0
30,0,l,1743526130,1743526130,0.1197,0.4943,10.2917,4.37,0
30,0,c,1743526130,1743526130,0.1009,0.7166,10.2917,4.37,0
30,0,a,1743526130,1743526131,0.1016,0.3166,10.2917,4.37,0
30,0,n,1743526131,1743526131,0.1199,0.54,10.2917,4.37,0
30,0,o,1743526131,1743526131,0.0994,0.3036,10.2917,4.37,0
30,0,c,1743526131,1743526132,0.0803,0.4277,10.2917,4.37,0
30,0,o,1743526132,1743526132,0.1436,0.1436,10.2917,4.37,0
30,0,n,1743526132,1743526132,0.1809,0.2404,10.2917,4.37,0
30,0,i,1743526132,1743526132,0.1005,0.5753,10.2917,4.37,0
30,0,o,1743526132,1743526132,0.0811,0.2254,10.2917,4.37,0
30,0,s,1743526133,1743526133,0.0627,0.4641,10.2917,4.37,0
30,1,p,1743526144,1743526144,0.0827,,17.1469,2.62,71.11
30,1,n,1743526144,1743526144,0.1384,0.2969,17.1469,2.62,71.11
30,1,e,1743526144,1743526144,0.081,0.2757,17.1469,2.62,71.11
30,1,u,1743526144,1743526144,0.1008,0.2487,17.1469,2.62,71.11
30,1,m,1743526145,1743526145,0.1198,1.0327,17.1469,2.62,71.11
30,1,o,1743526145,1743526145,0.101,0.2849,17.1469,2.62,71.11
30,1,n,1743526145,1743526145,0.1233,0.1233,17.1469,2.62,71.11
30,1,o,1743526145,1743526145,0.0833,0.1864,17.1469,2.62,71.11
30,1,u,1743526146,1743526146,0.1182,0.3395,17.1469,2.62,71.11
30,1,;,1743526148,1743526148,0.2197,0.2197,17.1469,2.62,71.11
30,1,l,1743526148,1743526148,0.2693,0.1669,17.1469,2.62,71.11
30,1,j,1743526148,1743526148,0.1042,0.2646,17.1469,2.62,71.11
30,1,k,1743526148,1743526148,0.289,0.289,17.1469,2.62,71.11
30,1,l,1743526149,1743526149,0.1397,1.4086,17.1469,2.62,71.11
30,1,t,1743526150,1743526150,0.0807,0.9298,17.1469,2.62,71.11
30,1,r,1743526150,1743526150,0.1194,0.2989,17.1469,2.62,71.11
30,1,a,1743526151,1743526151,0.1774,0.6615,17.1469,2.62,71.11
30,1,",",1743526152,1743526152,0.0428,0.0473,17.1469,2.62,71.11
30,1,m,1743526152,1743526152,0.0697,0.0697,17.1469,2.62,71.11
30,1,i,1743526152,1743526152,0.0622,0.8425,17.1469,2.62,71.11
30,1,x,1743526153,1743526153,0.1194,0.9465,17.1469,2.62,71.11
30,1,c,1743526154,1743526154,0.0999,0.7254,17.1469,2.62,71.11
30,1,r,1743526154,1743526154,0.062,0.243,17.1469,2.62,71.11
30,1,o,1743526154,1743526154,0.1393,0.2122,17.1469,2.62,71.11
30,1,s,1743526154,1743526155,0.12,0.4449,17.1469,2.62,71.11
30,1,c,1743526155,1743526155,0.099,0.5723,17.1469,2.62,71.11
30,1,o,1743526155,1743526155,0.0615,0.0839,17.1469,2.62,71.11
30,1,p,1743526155,1743526155,0.1098,0.1098,17.1469,2.62,71.11
30,1,p,1743526155,1743526155,0.1611,0.1611,17.1469,2.62,71.11
30,1,i,1743526155,1743526155,0.1813,0.2781,17.1469,2.62,71.11
30,1,s,1743526156,1743526156,0.1388,0.5849,17.1469,2.62,71.11
30,1,i,1743526157,1743526157,0.1187,0.9242,17.1469,2.62,71.11
30,1,o,1743526157,1743526157,0.1208,0.245,17.1469,2.62,71.11
30,1,s,1743526157,1743526157,0.0815,0.3876,17.1469,2.62,71.11
30,1,i,1743526157,1743526157,0.163,0.163,17.1469,2.62,71.11
30,1,s,1743526157,1743526157,0.1046,0.1969,17.1469,2.62,71.11
30,1,c,1743526158,1743526159,0.139,1.4039,17.1469,2.62,71.11
30,1,a,1743526159,1743526159,0.1387,0.8739,17.1469,2.62,71.11
30,1,n,1743526159,1743526160,0.1228,0.1228,17.1469,2.62,71.11
30,1,o,1743526159,1743526160,0.1825,0.2837,17.1469,2.62,71.11
30,1,c,1743526160,1743526160,0.1202,0.5102,17.1469,2.62,71.11
30,1,o,1743526160,1743526160,0.1426,0.1426,17.1469,2.62,71.11
30,1,n,1743526160,1743526160,0.1622,0.2604,17.1469,2.62,71.11
30,1,i,1743526160,1743526161,0.1394,0.3832,17.1469,2.62,71.11
30,0,p,1743526170,1743526170,0.0828,,11.1626,4.03,6.67
30,0,n,1743526170,1743526170,0.1236,0.1236,11.1626,4.03,6.67
30,0,e,1743526170,1743526171,0.0854,0.18,11.1626,4.03,6.67
30,0,u,1743526171,1743526171,0.1006,0.1954,11.1626,4.03,6.67
30,0,m,1743526171,1743526171,0.0814,0.2645,11.1626,4.03,6.67
30,0,o,1743526171,1743526171,0.105,0.105,11.1626,4.03,6.67
30,0,n,1743526171,1743526171,0.1231,0.2214,11.1626,4.03,6.67
30,0,o,1743526171,1743526171,0.1205,0.2502,11.1626,4.03,6.67
30,0,t,1743526171,1743526171,0.0801,0.411,11.1626,4.03,6.67
30,0,u,1743526172,1743526172,0.0809,0.2065,11.1626,4.03,6.67
30,0,l,1743526172,1743526172,0.08,0.2456,11.1626,4.03,6.67
30,0,r,1743526172,1743526172,0.1381,0.4846,11.1626,4.03,6.67
30,0,a,1743526174,1743526174,0.1184,1.7564,11.1626,4.03,6.67
30,0,m,1743526174,1743526174,0.081,0.5597,11.1626,4.03,6.67
30,0,i,1743526174,1743526174,0.0813,0.2821,11.1626,4.03,6.67
30,0,c,1743526174,1743526175,0.1003,0.2377,11.1626,4.03,6.67
30,0,r,1743526175,1743526175,0.1015,0.4935,11.1626,4.03,6.67
30,0,o,1743526175,1743526175,0.1185,0.308,11.1626,4.03,6.67
30,0,s,1743526175,1743526175,0.0805,0.3859,11.1626,4.03,6.67
30,0,c,1743526176,1743526176,0.0992,0.3022,11.1626,4.03,6.67
30,0,o,1743526176,1743526176,0.1039,0.1039,11.1626,4.03,6.67
30,0,p,1743526176,1743526176,0.1039,0.1868,11.1626,4.03,6.67
30,0,i,1743526176,1743526176,0.1197,0.36,11.1626,4.03,6.67
30,0,c,1743526177,1743526177,0.0987,0.659,11.1626,4.03,6.67
30,0,s,1743526178,1743526178,0.0998,1.3344,11.1626,4.03,6.67
30,0,i,1743526178,1743526178,0.1015,0.3093,11.1626,4.03,6.67
30,0,l,1743526178,1743526178,0.1232,0.1232,11.1626,4.03,6.67
30,0,i,1743526178,1743526178,0.1222,0.2025,11.1626,4.03,6.67
30,0,c,1743526178,1743526179,0.1236,0.1236,11.1626,4.03,6.67
30,0,o,1743526179,1743526179,0.1612,0.2492,11.1626,4.03,6.67
30,0,v,1743526179,1743526179,0.1048,0.1048,11.1626,4.03,6.67
30,0,o,1743526179,1743526179,0.1027,0.1902,11.1626,4.03,6.67
30,0,l,1743526179,1743526179,0.1391,0.3236,11.1626,4.03,6.67
30,0,c,1743526180,1743526180,0.0996,0.3313,11.1626,4.03,6.67
30,0,a,1743526180,1743526180,0.0784,0.3715,11.1626,4.03,6.67
30,0,n,1743526180,1743526180,0.1238,0.1238,11.1626,4.03,6.67
30,0,o,1743526180,1743526180,0.1242,0.2082,11.1626,4.03,6.67
30,0,c,1743526180,1743526180,0.0856,0.0856,11.1626,4.03,6.67
30,0,o,1743526180,1743526181,0.1669,0.1669,11.1626,4.03,6.67
30,0,n,1743526180,1743526181,0.2009,0.2637,11.1626,4.03,6.67
30,0,i,1743526181,1743526181,0.1765,0.4032,11.1626,4.03,6.67
30,0,o,1743526181,1743526181,0.1203,0.3018,11.1626,4.03,6.67
30,0,s,1743526181,1743526181,0.0997,0.3488,11.1626,4.03,6.67
30,1,p,1743526202,1743526202,0.0803,,19.5428,2.3,35.56
30,1,n,1743526202,1743526202,0.1582,0.3728,19.5428,2.3,35.56
30,1,w,1743526203,1743526203,0.12,0.7178,19.5428,2.3,35.56
30,1,u,1743526204,1743526204,0.1385,0.9804,19.5428,2.3,35.56
30,1,m,1743526204,1743526204,0.1429,0.1429,19.5428,2.3,35.56
30,1,o,1743526204,1743526205,0.4314,0.5335,19.5428,2.3,35.56
30,1,n,1743526205,1743526205,0.1045,0.1045,19.5428,2.3,35.56
30,1,o,1743526205,1743526206,0.1424,0.207,19.5428,2.3,35.56
30,1,u,1743526206,1743526206,0.1188,0.8593,19.5428,2.3,35.56
30,1,t,1743526207,1743526207,0.0806,0.3297,19.5428,2.3,35.56
30,1,l,1743526206,1743526207,0.3583,0.3583,19.5428,2.3,35.56
30,1,r,1743526207,1743526207,0.1435,0.1435,19.5428,2.3,35.56
30,1,a,1743526207,1743526207,0.1424,0.2385,19.5428,2.3,35.56
30,1,m,1743526208,1743526208,0.1581,1.0061,19.5428,2.3,35.56
30,1,i,1743526208,1743526209,0.1961,0.9734,19.5428,2.3,35.56
30,1,c,1743526209,1743526209,0.1195,0.3904,19.5428,2.3,35.56
30,1,r,1743526209,1743526209,0.1005,0.3401,19.5428,2.3,35.56
30,1,o,1743526209,1743526209,0.1953,0.3458,19.5428,2.3,35.56
30,1,s,1743526210,1743526210,0.2157,0.77,19.5428,2.3,35.56
30,1,c,1743526210,1743526210,0.1571,0.6309,19.5428,2.3,35.56
30,1,o,1743526211,1743526212,0.1026,0.1026,19.5428,2.3,35.56
30,1,p,1743526212,1743526212,0.2428,0.2428,19.5428,2.3,35.56
30,1,i,1743526212,1743526212,0.2031,0.2031,19.5428,2.3,35.56
30,1,c,1743526212,1743526212,0.1418,0.2597,19.5428,2.3,35.56
30,1,s,1743526214,1743526214,0.0601,1.8376,19.5428,2.3,35.56
30,1,i,1743526214,1743526214,0.1005,0.1742,19.5428,2.3,35.56
30,1,l,1743526214,1743526214,0.062,0.3013,19.5428,2.3,35.56
30,1,i,1743526214,1743526214,0.2145,0.3571,19.5428,2.3,35.56
30,1,c,1743526214,1743526215,0.0816,0.4684,19.5428,2.3,35.56
30,1,o,1743526215,1743526215,0.1817,0.1817,19.5428,2.3,35.56
30,1,n,1743526215,1743526215,0.182,0.279,19.5428,2.3,35.56
30,1,c,1743526216,1743526216,0.0812,1.3779,19.5428,2.3,35.56
30,1,n,1743526216,1743526216,0.1034,0.1034,19.5428,2.3,35.56
30,1,o,1743526216,1743526216,0.2043,0.2043,19.5428,2.3,35.56
30,1,n,1743526216,1743526216,0.1672,0.1672,19.5428,2.3,35.56
30,1,i,1743526216,1743526217,0.1999,0.3065,19.5428,2.3,35.56
30,1,o,1743526217,1743526217,0.2345,0.4407,19.5428,2.3,35.56
30,1,s,1743526218,1743526218,0.1003,1.4246,19.5428,2.3,35.56
30,1,i,1743526218,1743526218,0.1394,0.3863,19.5428,2.3,35.56
30,1,s,1743526218,1743526219,0.081,0.3312,19.5428,2.3,35.56
30,1,c,1743526220,1743526220,0.1777,1.7072,19.5428,2.3,35.56
30,1,a,1743526221,1743526221,0.0995,0.9117,19.5428,2.3,35.56
30,1,n,1743526221,1743526221,0.1414,0.1414,19.5428,2.3,35.56
30,1,o,1743526221,1743526221,0.1441,0.2454,19.5428,2.3,35.56
31,0,p,1743526266,1743526266,0.081,,11.0834,4.06,55.56
31,0,n,1743526266,1743526266,0.1395,0.3542,11.0834,4.06,55.56
31,0,e,1743526266,1743526266,0.1014,0.4696,11.0834,4.06,55.56
31,0,u,1743526266,1743526266,0.119,0.3055,11.0834,4.06,55.56
31,0,m,1743526267,1743526267,0.101,0.4573,11.0834,4.06,55.56
31,0,o,1743526267,1743526267,0.121,0.2463,11.0834,4.06,55.56
31,0,n,1743526267,1743526267,0.1057,0.1057,11.0834,4.06,55.56
31,0,o,1743526267,1743526267,0.1053,0.1892,11.0834,4.06,55.56
31,0,u,1743526267,1743526267,0.0608,0.302,11.0834,4.06,55.56
31,0,l,1743526267,1743526268,0.0801,0.2447,11.0834,4.06,55.56
31,0,t,1743526268,1743526268,0.0626,0.3915,11.0834,4.06,55.56
31,0,r,1743526268,1743526268,0.0609,0.2224,11.0834,4.06,55.56
31,0,a,1743526268,1743526268,0.1008,0.2385,11.0834,4.06,55.56
31,0,m,1743526269,1743526269,0.1,0.5413,11.0834,4.06,55.56
31,0,i,1743526269,1743526269,0.081,0.243,11.0834,4.06,55.56
31,0,c,1743526269,1743526269,0.1194,0.2378,11.0834,4.06,55.56
31,0,r,1743526269,1743526269,0.0996,0.4159,11.0834,4.06,55.56
31,0,o,1743526269,1743526269,0.0815,0.2494,11.0834,4.06,55.56
31,0,s,1743526270,1743526270,0.1191,0.7146,11.0834,4.06,55.56
31,0,o,1743526271,1743526271,0.1,0.8089,11.0834,4.06,55.56
31,0,p,1743526271,1743526271,0.1384,0.6284,11.0834,4.06,55.56
31,0,i,1743526271,1743526271,0.1007,0.3946,11.0834,4.06,55.56
31,0,c,1743526272,1743526272,0.1408,0.2968,11.0834,4.06,55.56
31,0,s,1743526272,1743526272,0.1004,0.5103,11.0834,4.06,55.56
31,0,i,1743526272,1743526272,0.1014,0.3859,11.0834,4.06,55.56
31,0,l,1743526272,1743526273,0.1225,0.1225,11.0834,4.06,55.56
31,0,i,1743526272,1743526273,0.1242,0.2218,11.0834,4.06,55.56
31,0,c,1743526273,1743526273,0.0856,0.0856,11.0834,4.06,55.56
31,0,o,1743526273,1743526273,0.2202,0.2888,11.0834,4.06,55.56
31,0,v,1743526273,1743526273,0.0804,0.5496,11.0834,4.06,55.56
31,0,o,1743526273,1743526274,0.081,0.171,11.0834,4.06,55.56
31,0,l,1743526274,1743526274,0.1205,0.3013,11.0834,4.06,55.56
31,0,c,1743526274,1743526274,0.1041,0.1041,11.0834,4.06,55.56
31,0,a,1743526274,1743526274,0.0851,0.1812,11.0834,4.06,55.56
31,0,n,1743526274,1743526274,0.12,0.3708,11.0834,4.06,55.56
31,0,o,1743526274,1743526274,0.1578,0.2848,11.0834,4.06,55.56
31,0,c,1743526275,1743526275,0.1003,0.5441,11.0834,4.06,55.56
31,0,o,1743526275,1743526275,0.1418,0.1418,11.0834,4.06,55.56
31,0,n,1743526275,1743526275,0.1866,0.1866,11.0834,4.06,55.56
31,0,i,1743526275,1743526275,0.1245,0.268,11.0834,4.06,55.56
31,0,o,1743526275,1743526275,0.1007,0.2687,11.0834,4.06,55.56
31,0,s,1743526276,1743526276,0.0821,0.4076,11.0834,4.06,55.56
31,0,i,1743526276,1743526276,0.1235,0.1235,11.0834,4.06,55.56
31,0,s,1743526276,1743526276,0.1036,0.215,11.0834,4.06,55.56
31,0,p,1743526285,1743526285,0.0993,,11.5898,3.88,46.67
31,0,n,1743526285,1743526285,0.1212,0.3162,11.5898,3.88,46.67
31,0,e,1743526285,1743526285,0.103,0.103,11.5898,3.88,46.67
31,0,u,1743526285,1743526285,0.1246,0.2096,11.5898,3.88,46.67
31,0,m,1743526285,1743526286,0.08,0.3065,11.5898,3.88,46.67
31,0,o,1743526286,1743526286,0.1042,0.1042,11.5898,3.88,46.67
31,0,n,1743526286,1743526286,0.1041,0.2023,11.5898,3.88,46.67
31,0,o,1743526286,1743526286,0.1199,0.2305,11.5898,3.88,46.67
31,0,u,1743526286,1743526286,0.0816,0.5293,11.5898,3.88,46.67
31,0,l,1743526286,1743526286,0.0989,0.2844,11.5898,3.88,46.67
31,0,t,1743526287,1743526287,0.0803,0.2167,11.5898,3.88,46.67
31,0,r,1743526287,1743526287,0.1001,0.2604,11.5898,3.88,46.67
31,0,a,1743526287,1743526287,0.1199,0.2588,11.5898,3.88,46.67
31,0,m,1743526287,1743526287,0.103,0.103,11.5898,3.88,46.67
31,0,i,1743526287,1743526287,0.1039,0.1847,11.5898,3.88,46.67
31,0,c,1743526287,1743526287,0.1003,0.2621,11.5898,3.88,46.67
31,0,r,1743526288,1743526288,0.1191,0.3763,11.5898,3.88,46.67
31,0,o,1743526288,1743526288,0.1381,0.5762,11.5898,3.88,46.67
31,0,s,1743526288,1743526288,0.0811,0.3874,11.5898,3.88,46.67
31,0,c,1743526289,1743526289,0.119,0.3806,11.5898,3.88,46.67
31,0,o,1743526289,1743526289,0.0655,0.0655,11.5898,3.88,46.67
31,0,p,1743526289,1743526289,0.1055,0.148,11.5898,3.88,46.67
31,0,i,1743526289,1743526289,0.1393,0.3408,11.5898,3.88,46.67
31,0,s,1743526289,1743526289,0.1192,0.3699,11.5898,3.88,46.67
31,0,c,1743526292,1743526292,0.1196,2.6679,11.5898,3.88,46.67
31,0,s,1743526292,1743526292,0.0992,0.6241,11.5898,3.88,46.67
31,0,i,1743526292,1743526293,0.1194,0.308,11.5898,3.88,46.67
31,0,l,1743526293,1743526293,0.104,0.104,11.5898,3.88,46.67
31,0,i,1743526293,1743526293,0.1042,0.2027,11.5898,3.88,46.67
31,0,c,1743526293,1743526293,0.1191,0.5688,11.5898,3.88,46.67
31,0,o,1743526293,1743526294,0.1192,0.3071,11.5898,3.88,46.67
31,0,v,1743526294,1743526294,0.0805,0.7556,11.5898,3.88,46.67
31,0,o,1743526294,1743526294,0.1201,0.2304,11.5898,3.88,46.67
31,0,l,1743526294,1743526295,0.1386,0.4154,11.5898,3.88,46.67
31,0,c,1743526295,1743526295,0.1436,0.1436,11.5898,3.88,46.67
31,0,a,1743526295,1743526295,0.1044,0.219,11.5898,3.88,46.67
31,0,n,1743526295,1743526295,0.1041,0.1041,11.5898,3.88,46.67
31,0,o,1743526295,1743526295,0.143,0.2272,11.5898,3.88,46.67
31,0,c,1743526295,1743526295,0.1046,0.1046,11.5898,3.88,46.67
31,0,o,1743526295,1743526296,0.1273,0.1273,11.5898,3.88,46.67
31,0,n,1743526296,1743526296,0.1652,0.1652,11.5898,3.88,46.67
31,0,i,1743526296,1743526296,0.1228,0.2665,11.5898,3.88,46.67
